Index LeftOp RightOp TensorIndex CosineSimilarity MaxAbsoluteError AccumulatedRelativeError RelativeEuclideanDistance KullbackLeiblerDivergence StandardDeviation
664 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update:input:3 NaN NaN NaN NaN NaN NaN
664 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update:input:4 1.0 0.000000 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
664 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update:input:5 NaN 0.000500 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
664 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update:input:6 1.000000 0.001495 0.033952 0.000575 0.555702 (1.000;0.000),(1.000;0.000)
664 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update:output:0 NaN NaN NaN NaN NaN NaN
664 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update:output:1 -0.239737 0.001153 128.368864 1.238153 inf (0.000;0.000),(0.000;0.000)
664 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update:output:2 1.000000 0.002172 0.012949 0.000357 inf (1.000;0.000),(0.999;0.000)
664 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update:output:3 NaN NaN NaN NaN NaN NaN
664 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv7/BatchNorm/FusedBatchNormV3_Update:output:4 NaN NaN NaN NaN NaN NaN
665 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update:input:0 -0.025448 18.899854 51031459.494873 1.476677 inf (-0.034;0.738),(0.005;0.696)
665 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update:input:1 NaN NaN NaN NaN NaN NaN
665 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update:input:2 NaN NaN NaN NaN NaN NaN
665 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update:input:3 NaN NaN NaN NaN NaN NaN
665 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update:input:4 1.0 0.000000 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
665 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update:input:5 NaN 0.000994 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
665 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update:input:6 1.000000 0.003006 0.067879 0.001150 0.558481 (0.999;0.000),(1.000;0.000)
665 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update:output:0 NaN NaN NaN NaN NaN NaN
665 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update:output:1 -0.239593 0.002286 127.584353 1.239795 inf (0.000;0.000),(0.000;0.000)
665 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update:output:2 1.000000 0.004363 0.025944 0.000716 inf (0.999;0.000),(0.999;0.000)
665 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update:output:3 NaN NaN NaN NaN NaN NaN
665 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/dconv7/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/dconv7/BatchNorm/FusedBatchNormV3_Update:output:4 NaN NaN NaN NaN NaN NaN
666 KeypointNetwork/dconv7/LeakyRelu KeypointNetwork/dconv7/LeakyRelu KeypointNetwork/dconv7/LeakyRelu:input:0 NaN NaN NaN NaN NaN NaN
666 KeypointNetwork/dconv7/LeakyRelu KeypointNetwork/dconv7/LeakyRelu KeypointNetwork/dconv7/LeakyRelu:output:0 0.106653 19.899456 195181849.137391 1.322022 inf (0.181;0.667),(0.342;0.619)
667 KeypointNetwork_1/dconv7/LeakyRelu KeypointNetwork_1/dconv7/LeakyRelu KeypointNetwork_1/dconv7/LeakyRelu:input:0 NaN NaN NaN NaN NaN NaN
667 KeypointNetwork_1/dconv7/LeakyRelu KeypointNetwork_1/dconv7/LeakyRelu KeypointNetwork_1/dconv7/LeakyRelu:output:0 0.116269 20.392405 152221354.626509 1.317039 inf (0.179;0.669),(0.335;0.621)
668 KeypointNetwork/dconv8/SpaceToBatchND KeypointNetwork/dconv8/SpaceToBatchND KeypointNetwork/dconv8/SpaceToBatchND:input:0 0.106653 19.899456 195181849.137391 1.322022 inf (0.181;0.667),(0.342;0.619)
668 KeypointNetwork/dconv8/SpaceToBatchND KeypointNetwork/dconv8/SpaceToBatchND KeypointNetwork/dconv8/SpaceToBatchND:output:0 0.106653 19.899456 195181849.137385 1.322022 inf (0.160;0.631),(0.303;0.593)
669 KeypointNetwork_1/dconv8/SpaceToBatchND KeypointNetwork_1/dconv8/SpaceToBatchND KeypointNetwork_1/dconv8/SpaceToBatchND:input:0 0.116269 20.392405 152221354.626509 1.317039 inf (0.179;0.669),(0.335;0.621)
669 KeypointNetwork_1/dconv8/SpaceToBatchND KeypointNetwork_1/dconv8/SpaceToBatchND KeypointNetwork_1/dconv8/SpaceToBatchND:output:0 0.116269 20.392405 152221354.626482 1.317039 inf (0.159;0.632),(0.297;0.594)
670 trans_Cast_1306 * trans_Cast_1306:input:0 0.106653 19.899456 195181849.137385 1.322022 inf (0.160;0.631),(0.303;0.593)
670 trans_Cast_1306 * trans_Cast_1306:output:0 NaN NaN NaN NaN NaN NaN
671 trans_Cast_1311 * trans_Cast_1311:input:0 0.116269 20.392405 152221354.626482 1.317039 inf (0.159;0.632),(0.297;0.594)
671 trans_Cast_1311 * trans_Cast_1311:output:0 NaN NaN NaN NaN NaN NaN
672 KeypointNetwork/dconv8/Conv2D KeypointNetwork/dconv8/Conv2D KeypointNetwork/dconv8/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
672 KeypointNetwork/dconv8/Conv2D KeypointNetwork/dconv8/Conv2D KeypointNetwork/dconv8/Conv2D:input:1 NaN NaN NaN NaN NaN NaN
672 KeypointNetwork/dconv8/Conv2D KeypointNetwork/dconv8/Conv2D KeypointNetwork/dconv8/Conv2D:output:0 0.020420 13.151059 73100528.078623 1.373966 inf (-0.013;0.707),(-0.073;0.731)
673 KeypointNetwork_1/dconv8/Conv2D KeypointNetwork_1/dconv8/Conv2D KeypointNetwork_1/dconv8/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
673 KeypointNetwork_1/dconv8/Conv2D KeypointNetwork_1/dconv8/Conv2D KeypointNetwork_1/dconv8/Conv2D:input:1 NaN NaN NaN NaN NaN NaN
673 KeypointNetwork_1/dconv8/Conv2D KeypointNetwork_1/dconv8/Conv2D KeypointNetwork_1/dconv8/Conv2D:output:0 0.014806 15.120175 50976252.316658 1.372545 inf (-0.013;0.707),(-0.070;0.737)
674 trans_Cast_918 * trans_Cast_918:input:0 0.020420 13.151059 73100528.078623 1.373966 inf (-0.013;0.707),(-0.073;0.731)
674 trans_Cast_918 * trans_Cast_918:output:0 NaN NaN NaN NaN NaN NaN
675 trans_Cast_919 * trans_Cast_919:input:0 0.014806 15.120175 50976252.316658 1.372545 inf (-0.013;0.707),(-0.070;0.737)
675 trans_Cast_919 * trans_Cast_919:output:0 NaN NaN NaN NaN NaN NaN
676 KeypointNetwork/dconv8/BatchToSpaceND KeypointNetwork/dconv8/BatchToSpaceND KeypointNetwork/dconv8/BatchToSpaceND:input:0 NaN NaN NaN NaN NaN NaN
676 KeypointNetwork/dconv8/BatchToSpaceND KeypointNetwork/dconv8/BatchToSpaceND KeypointNetwork/dconv8/BatchToSpaceND:output:0 0.020420 13.151059 73100528.078610 1.373966 inf (-0.013;0.707),(-0.073;0.731)
677 KeypointNetwork_1/dconv8/BatchToSpaceND KeypointNetwork_1/dconv8/BatchToSpaceND KeypointNetwork_1/dconv8/BatchToSpaceND:input:0 NaN NaN NaN NaN NaN NaN
677 KeypointNetwork_1/dconv8/BatchToSpaceND KeypointNetwork_1/dconv8/BatchToSpaceND KeypointNetwork_1/dconv8/BatchToSpaceND:output:0 0.014806 15.120175 50976252.316662 1.372545 inf (-0.013;0.707),(-0.070;0.737)
678 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update:input:0 0.020420 13.151059 73100528.078610 1.373966 inf (-0.013;0.707),(-0.073;0.731)
678 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update:input:1 NaN NaN NaN NaN NaN NaN
678 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update:input:2 NaN NaN NaN NaN NaN NaN
678 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update:input:3 NaN NaN NaN NaN NaN NaN
678 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update:input:4 1.0 0.000000 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
678 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update:input:5 NaN 0.000476 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
678 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update:input:6 1.000000 0.000990 0.037851 0.000617 0.630288 (0.999;0.000),(1.000;0.000)
678 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/dconv8/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3 KeypointNetwork/dconv8/BatchNorm/FusedBatchNormV3_Update:output:0 NaN NaN NaN NaN NaN NaN
