Index LeftOp RightOp TensorIndex CosineSimilarity MaxAbsoluteError AccumulatedRelativeError RelativeEuclideanDistance KullbackLeiblerDivergence StandardDeviation
511 trans_Cast_4219 * trans_Cast_4219:input:0 0.031843 7.138063 15306864.105713 1.026730 inf (-0.012;0.182),(-0.035;0.681)
511 trans_Cast_4219 * trans_Cast_4219:output:0 NaN NaN NaN NaN NaN NaN
512 KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/moving_variance,KeypointNetwork/dconv11/Conv2D,KeypointNetwork_1/dconv0/BatchNorm/Const,KeypointNetwork/dconv11/BatchNorm/moving_mean,KeypointNetwork/dconv11/BatchNorm/beta,KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3,KeypointNetwork/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork/dconv11/LeakyRelu:input:0 NaN NaN NaN NaN NaN NaN
512 KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/moving_variance,KeypointNetwork/dconv11/Conv2D,KeypointNetwork_1/dconv0/BatchNorm/Const,KeypointNetwork/dconv11/BatchNorm/moving_mean,KeypointNetwork/dconv11/BatchNorm/beta,KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3,KeypointNetwork/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork/dconv11/LeakyRelu:input:1 NaN NaN NaN NaN NaN NaN
512 KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/moving_variance,KeypointNetwork/dconv11/Conv2D,KeypointNetwork_1/dconv0/BatchNorm/Const,KeypointNetwork/dconv11/BatchNorm/moving_mean,KeypointNetwork/dconv11/BatchNorm/beta,KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3,KeypointNetwork/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork/dconv11/LeakyRelu:input:2 NaN 0.001000 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
512 KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/moving_variance,KeypointNetwork/dconv11/Conv2D,KeypointNetwork_1/dconv0/BatchNorm/Const,KeypointNetwork/dconv11/BatchNorm/moving_mean,KeypointNetwork/dconv11/BatchNorm/beta,KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3,KeypointNetwork/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork/dconv11/LeakyRelu:input:3 NaN 0.001126 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
512 KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/moving_variance,KeypointNetwork/dconv11/Conv2D,KeypointNetwork_1/dconv0/BatchNorm/Const,KeypointNetwork/dconv11/BatchNorm/moving_mean,KeypointNetwork/dconv11/BatchNorm/beta,KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3,KeypointNetwork/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork/dconv11/LeakyRelu:input:4 1.000000 0.001536 0.080893 0.001292 0.442705 (0.999;0.000),(1.000;0.000)
512 KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/moving_variance,KeypointNetwork/dconv11/Conv2D,KeypointNetwork_1/dconv0/BatchNorm/Const,KeypointNetwork/dconv11/BatchNorm/moving_mean,KeypointNetwork/dconv11/BatchNorm/beta,KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3,KeypointNetwork/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork/dconv11/LeakyRelu:output:0 0.072508 7.841938 40643682.003758 0.999489 inf (0.016;0.095),(0.343;0.614)
513 KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork_1/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/moving_variance,KeypointNetwork_1/dconv11/Conv2D,KeypointNetwork_1/dconv0/BatchNorm/Const,KeypointNetwork/dconv11/BatchNorm/moving_mean,KeypointNetwork/dconv11/BatchNorm/beta,KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/dconv11/LeakyRelu KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork_1/dconv11/LeakyRelu:input:0 NaN NaN NaN NaN NaN NaN
513 KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork_1/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/moving_variance,KeypointNetwork_1/dconv11/Conv2D,KeypointNetwork_1/dconv0/BatchNorm/Const,KeypointNetwork/dconv11/BatchNorm/moving_mean,KeypointNetwork/dconv11/BatchNorm/beta,KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/dconv11/LeakyRelu KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork_1/dconv11/LeakyRelu:input:1 NaN NaN NaN NaN NaN NaN
513 KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork_1/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/moving_variance,KeypointNetwork_1/dconv11/Conv2D,KeypointNetwork_1/dconv0/BatchNorm/Const,KeypointNetwork/dconv11/BatchNorm/moving_mean,KeypointNetwork/dconv11/BatchNorm/beta,KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/dconv11/LeakyRelu KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork_1/dconv11/LeakyRelu:input:2 NaN 0.001000 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
513 KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork_1/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/moving_variance,KeypointNetwork_1/dconv11/Conv2D,KeypointNetwork_1/dconv0/BatchNorm/Const,KeypointNetwork/dconv11/BatchNorm/moving_mean,KeypointNetwork/dconv11/BatchNorm/beta,KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/dconv11/LeakyRelu KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork_1/dconv11/LeakyRelu:input:3 NaN 0.001126 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
513 KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork_1/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/moving_variance,KeypointNetwork_1/dconv11/Conv2D,KeypointNetwork_1/dconv0/BatchNorm/Const,KeypointNetwork/dconv11/BatchNorm/moving_mean,KeypointNetwork/dconv11/BatchNorm/beta,KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/dconv11/LeakyRelu KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork_1/dconv11/LeakyRelu:input:4 1.000000 0.001536 0.080893 0.001292 0.442705 (0.999;0.000),(1.000;0.000)
513 KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork_1/dconv11/LeakyRelu KeypointNetwork/dconv11/BatchNorm/moving_variance,KeypointNetwork_1/dconv11/Conv2D,KeypointNetwork_1/dconv0/BatchNorm/Const,KeypointNetwork/dconv11/BatchNorm/moving_mean,KeypointNetwork/dconv11/BatchNorm/beta,KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/dconv11/LeakyRelu KeypointNetwork_1/dconv11/BatchNorm/FusedBatchNormV3KeypointNetwork_1/dconv11/LeakyRelu:output:0 0.090554 9.109675 23741766.647130 0.998509 inf (0.020;0.113),(0.337;0.617)
514 trans_Cast_4232 * trans_Cast_4232:input:0 0.072508 7.841938 40643682.003758 0.999489 inf (0.016;0.095),(0.343;0.614)
514 trans_Cast_4232 * trans_Cast_4232:output:0 NaN NaN NaN NaN NaN NaN
515 ge_default_20201228113719_41_Send_12 * NaN NaN NaN NaN NaN NaN NaN
516 ge_default_20201228113719_41_Recv_12 * NaN NaN NaN NaN NaN NaN NaN
517 trans_Cast_4238 * trans_Cast_4238:input:0 0.090554 9.109675 23741766.647130 0.998509 inf (0.020;0.113),(0.337;0.617)
517 trans_Cast_4238 * trans_Cast_4238:output:0 NaN NaN NaN NaN NaN NaN
518 KeypointNetwork/conv_xy/Conv2D KeypointNetwork/conv_xy/Conv2D KeypointNetwork/conv_xy/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
518 KeypointNetwork/conv_xy/Conv2D KeypointNetwork/conv_xy/Conv2D KeypointNetwork/conv_xy/Conv2D:input:1 0.005714 0.189852 34928.512833 1.410326 inf (0.000;0.043),(0.000;0.043)
518 KeypointNetwork/conv_xy/Conv2D KeypointNetwork/conv_xy/Conv2D KeypointNetwork/conv_xy/Conv2D:output:0 -0.011414 6.559343 1965305.564912 1.010357 inf (-0.001;0.115),(0.008;0.859)
519 KeypointNetwork/conv_z/Conv2D KeypointNetwork/conv_z/Conv2D KeypointNetwork/conv_z/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
519 KeypointNetwork/conv_z/Conv2D KeypointNetwork/conv_z/Conv2D KeypointNetwork/conv_z/Conv2D:input:1 0.023961 0.190272 28099.752296 1.398692 inf (0.000;0.043),(0.000;0.043)
519 KeypointNetwork/conv_z/Conv2D KeypointNetwork/conv_z/Conv2D KeypointNetwork/conv_z/Conv2D:output:0 -0.047341 6.441276 1858386.703437 1.017512 inf (-0.002;0.128),(-0.003;0.875)
520 KeypointNetwork_1/conv_xy/Conv2D KeypointNetwork_1/conv_xy/Conv2D KeypointNetwork_1/conv_xy/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
520 KeypointNetwork_1/conv_xy/Conv2D KeypointNetwork_1/conv_xy/Conv2D KeypointNetwork_1/conv_xy/Conv2D:input:1 0.005714 0.189852 34928.512833 1.410326 inf (0.000;0.043),(0.000;0.043)
520 KeypointNetwork_1/conv_xy/Conv2D KeypointNetwork_1/conv_xy/Conv2D KeypointNetwork_1/conv_xy/Conv2D:output:0 -0.036617 7.982561 2285546.336593 1.018273 inf (0.000;0.136),(0.008;0.858)
521 KeypointNetwork_1/conv_z/Conv2D KeypointNetwork_1/conv_z/Conv2D KeypointNetwork_1/conv_z/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
521 KeypointNetwork_1/conv_z/Conv2D KeypointNetwork_1/conv_z/Conv2D KeypointNetwork_1/conv_z/Conv2D:input:1 0.023961 0.190272 28099.752296 1.398692 inf (0.000;0.043),(0.000;0.043)
521 KeypointNetwork_1/conv_z/Conv2D KeypointNetwork_1/conv_z/Conv2D KeypointNetwork_1/conv_z/Conv2D:output:0 -0.013812 7.534733 3232790.775964 1.017571 inf (-0.003;0.153),(-0.003;0.874)
522 trans_Cast_4244 * trans_Cast_4244:input:0 -0.011414 6.559343 1965305.564912 1.010357 inf (-0.001;0.115),(0.008;0.859)
522 trans_Cast_4244 * trans_Cast_4244:output:0 NaN NaN NaN NaN NaN NaN
523 trans_Cast_4247 * trans_Cast_4247:input:0 -0.047341 6.441276 1858386.703437 1.017512 inf (-0.002;0.128),(-0.003;0.875)
523 trans_Cast_4247 * trans_Cast_4247:output:0 NaN NaN NaN NaN NaN NaN
524 trans_Cast_4250 * trans_Cast_4250:input:0 -0.036617 7.982561 2285546.336593 1.018273 inf (0.000;0.136),(0.008;0.858)
524 trans_Cast_4250 * trans_Cast_4250:output:0 NaN NaN NaN NaN NaN NaN
525 trans_Cast_4253 * trans_Cast_4253:input:0 -0.013812 7.534733 3232790.775964 1.017571 inf (-0.003;0.153),(-0.003;0.874)
525 trans_Cast_4253 * trans_Cast_4253:output:0 NaN NaN NaN NaN NaN NaN
526 KeypointNetwork/conv_xy/BiasAdd KeypointNetwork/conv_xy/BiasAdd KeypointNetwork/conv_xy/BiasAdd:input:0 NaN NaN NaN NaN NaN NaN
526 KeypointNetwork/conv_xy/BiasAdd KeypointNetwork/conv_xy/BiasAdd KeypointNetwork/conv_xy/BiasAdd:input:1 NaN NaN NaN NaN NaN NaN
526 KeypointNetwork/conv_xy/BiasAdd KeypointNetwork/conv_xy/BiasAdd KeypointNetwork/conv_xy/BiasAdd:output:0 -0.011478 6.559387 1965613.964803 1.010367 inf (-0.001;0.115),(0.008;0.859)
527 KeypointNetwork/conv_z/BiasAdd KeypointNetwork/conv_z/BiasAdd KeypointNetwork/conv_z/BiasAdd:input:0 NaN NaN NaN NaN NaN NaN
527 KeypointNetwork/conv_z/BiasAdd KeypointNetwork/conv_z/BiasAdd KeypointNetwork/conv_z/BiasAdd:input:1 NaN NaN NaN NaN NaN NaN
527 KeypointNetwork/conv_z/BiasAdd KeypointNetwork/conv_z/BiasAdd KeypointNetwork/conv_z/BiasAdd:output:0 -0.045503 6.440276 1865394.499508 1.017233 inf (-0.002;0.128),(-0.003;0.875)
528 KeypointNetwork_1/conv_xy/BiasAdd KeypointNetwork_1/conv_xy/BiasAdd KeypointNetwork_1/conv_xy/BiasAdd:input:0 NaN NaN NaN NaN NaN NaN
528 KeypointNetwork_1/conv_xy/BiasAdd KeypointNetwork_1/conv_xy/BiasAdd KeypointNetwork_1/conv_xy/BiasAdd:input:1 NaN NaN NaN NaN NaN NaN
528 KeypointNetwork_1/conv_xy/BiasAdd KeypointNetwork_1/conv_xy/BiasAdd KeypointNetwork_1/conv_xy/BiasAdd:output:0 -0.036669 7.982763 2285703.735106 1.018283 inf (0.000;0.136),(0.008;0.858)
529 KeypointNetwork_1/conv_z/BiasAdd KeypointNetwork_1/conv_z/BiasAdd KeypointNetwork_1/conv_z/BiasAdd:input:0 NaN NaN NaN NaN NaN NaN
529 KeypointNetwork_1/conv_z/BiasAdd KeypointNetwork_1/conv_z/BiasAdd KeypointNetwork_1/conv_z/BiasAdd:input:1 NaN NaN NaN NaN NaN NaN
529 KeypointNetwork_1/conv_z/BiasAdd KeypointNetwork_1/conv_z/BiasAdd KeypointNetwork_1/conv_z/BiasAdd:output:0 -0.012285 7.535733 3288931.901374 1.017293 inf (-0.003;0.153),(-0.003;0.874)
530 trans_TransData_4256 * trans_TransData_4256:input:0 -0.011478 6.559387 1965613.964803 1.010367 inf (-0.001;0.115),(0.008;0.859)
530 trans_TransData_4256 * trans_TransData_4256:output:0 NaN NaN NaN NaN NaN NaN
531 KeypointNetwork/add_1 KeypointNetwork/add_1 KeypointNetwork/add_1:input:0 -0.045503 6.440276 1865394.499508 1.017233 inf (-0.002;0.128),(-0.003;0.875)
531 KeypointNetwork/add_1 KeypointNetwork/add_1 KeypointNetwork/add_1:input:1 NaN NaN NaN NaN NaN NaN
531 KeypointNetwork/add_1 KeypointNetwork/add_1 KeypointNetwork/add_1:output:0 0.999560 6.440277 29923.325909 0.029660 inf (-30.002;0.128),(-30.003;0.875)
532 trans_TransData_4257 * trans_TransData_4257:input:0 -0.036669 7.982763 2285703.735106 1.018283 inf (0.000;0.136),(0.008;0.858)
532 trans_TransData_4257 * trans_TransData_4257:output:0 NaN NaN NaN NaN NaN NaN
533 KeypointNetwork_1/add_1 KeypointNetwork_1/add_1 KeypointNetwork_1/add_1:input:0 NaN NaN NaN NaN NaN NaN
533 KeypointNetwork_1/add_1 KeypointNetwork_1/add_1 KeypointNetwork_1/add_1:input:1 -0.012285 7.535733 3288931.901374 1.017293 inf (-0.003;0.153),(-0.003;0.874)
533 KeypointNetwork_1/add_1 KeypointNetwork_1/add_1 KeypointNetwork_1/add_1:output:0 0.999561 7.535732 29402.298992 0.029617 inf (-30.003;0.153),(-30.003;0.874)
534 KeypointNetwork/transpose KeypointNetwork_1/transpose/perm,KeypointNetwork/transpose KeypointNetwork/transpose:input:0 NaN NaN NaN NaN NaN NaN
534 KeypointNetwork/transpose KeypointNetwork_1/transpose/perm,KeypointNetwork/transpose KeypointNetwork/transpose:output:0 -0.011478 6.559387 1965613.964803 1.010367 inf (-0.001;0.115),(0.008;0.859)
535 fusion_format_transfer_13 fusion_format_transfer_13 fusion_format_transfer_13:input:0 0.999560 6.440277 29923.325909 0.029660 inf (-30.002;0.128),(-30.003;0.875)
535 fusion_format_transfer_13 fusion_format_transfer_13 fusion_format_transfer_13:output:0 0.999560 6.440277 29923.325909 0.029660 inf (-30.002;0.128),(-30.003;0.875)
536 KeypointNetwork_1/transpose KeypointNetwork_1/transpose/perm,KeypointNetwork_1/transpose KeypointNetwork_1/transpose:input:0 NaN NaN NaN NaN NaN NaN
536 KeypointNetwork_1/transpose KeypointNetwork_1/transpose/perm,KeypointNetwork_1/transpose KeypointNetwork_1/transpose:output:0 -0.036669 7.982763 2285703.735106 1.018283 inf (0.000;0.136),(0.008;0.858)
537 fusion_format_transfer_14 fusion_format_transfer_14 fusion_format_transfer_14:input:0 0.999561 7.535732 29402.298992 0.029617 inf (-30.003;0.153),(-30.003;0.874)
537 fusion_format_transfer_14 fusion_format_transfer_14 fusion_format_transfer_14:output:0 0.999561 7.535732 29402.298992 0.029617 inf (-30.003;0.153),(-30.003;0.874)
538 KeypointNetwork/softmax KeypointNetwork/softmax KeypointNetwork/softmax:input:0 NaN NaN NaN NaN NaN NaN
538 KeypointNetwork/softmax KeypointNetwork/softmax KeypointNetwork/softmax:output:0 0.622370 0.015806 1649961.660673 0.782764 inf (0.000;0.000),(0.000;0.000)
539 KeypointNetwork_1/softmax KeypointNetwork_1/softmax KeypointNetwork_1/softmax:input:0 NaN NaN NaN NaN NaN NaN
539 KeypointNetwork_1/softmax KeypointNetwork_1/softmax KeypointNetwork_1/softmax:output:0 0.596682 0.021510 1750158.906506 0.802550 inf (0.000;0.000),(0.000;0.000)
540 KeypointNetwork/mul_2 KeypointNetwork/mul_2 KeypointNetwork/mul_2:input:0 NaN NaN NaN NaN NaN NaN
540 KeypointNetwork/mul_2 KeypointNetwork/mul_2 KeypointNetwork/mul_2:input:1 NaN NaN NaN NaN NaN NaN
540 KeypointNetwork/mul_2 KeypointNetwork/mul_2 KeypointNetwork/mul_2:output:0 0.747669 0.005063 1649961.660783 0.668650 inf (0.000;0.000),(0.000;0.000)
541 KeypointNetwork/mul_3 KeypointNetwork/mul_3 KeypointNetwork/mul_3:input:0 NaN NaN NaN NaN NaN NaN
541 KeypointNetwork/mul_3 KeypointNetwork/mul_3 KeypointNetwork/mul_3:input:1 NaN NaN NaN NaN NaN NaN
541 KeypointNetwork/mul_3 KeypointNetwork/mul_3 KeypointNetwork/mul_3:output:0 0.720472 0.003400 1649961.660949 0.695421 inf (0.000;0.000),(0.000;0.000)
542 KeypointNetwork/mul_4 KeypointNetwork/mul_4 KeypointNetwork/mul_4:input:0 NaN NaN NaN NaN NaN NaN
542 KeypointNetwork/mul_4 KeypointNetwork/mul_4 KeypointNetwork/mul_4:input:1 NaN NaN NaN NaN NaN NaN
542 KeypointNetwork/mul_4 KeypointNetwork/mul_4 KeypointNetwork/mul_4:output:0 0.262790 0.015806 412437.999766 0.966211 inf (0.000;0.000),(0.000;0.000)
543 KeypointNetwork/mul_5 KeypointNetwork/mul_5 KeypointNetwork/mul_5:input:0 NaN NaN NaN NaN NaN NaN
543 KeypointNetwork/mul_5 KeypointNetwork/mul_5 KeypointNetwork/mul_5:input:1 0.999560 6.440277 29923.325909 0.029660 inf (-30.002;0.128),(-30.003;0.875)
543 KeypointNetwork/mul_5 KeypointNetwork/mul_5 KeypointNetwork/mul_5:output:0 0.624797 0.465910 1654074.798096 0.780834 inf (-0.002;0.000),(-0.002;0.002)
544 KeypointNetwork_1/mul_2 KeypointNetwork_1/mul_2 KeypointNetwork_1/mul_2:input:0 NaN NaN NaN NaN NaN NaN
544 KeypointNetwork_1/mul_2 KeypointNetwork_1/mul_2 KeypointNetwork_1/mul_2:input:1 NaN NaN NaN NaN NaN NaN
544 KeypointNetwork_1/mul_2 KeypointNetwork_1/mul_2 KeypointNetwork_1/mul_2:output:0 0.746486 0.002558 1750158.906529 0.671136 inf (0.000;0.000),(0.000;0.000)
545 KeypointNetwork_1/mul_3 KeypointNetwork_1/mul_3 KeypointNetwork_1/mul_3:input:0 NaN NaN NaN NaN NaN NaN
545 KeypointNetwork_1/mul_3 KeypointNetwork_1/mul_3 KeypointNetwork_1/mul_3:input:1 NaN NaN NaN NaN NaN NaN
545 KeypointNetwork_1/mul_3 KeypointNetwork_1/mul_3 KeypointNetwork_1/mul_3:output:0 0.728396 0.004584 1750158.906341 0.688241 inf (0.000;0.000),(0.000;0.000)
546 KeypointNetwork_1/mul_4 KeypointNetwork_1/mul_4 KeypointNetwork_1/mul_4:input:0 NaN NaN NaN NaN NaN NaN
546 KeypointNetwork_1/mul_4 KeypointNetwork_1/mul_4 KeypointNetwork_1/mul_4:input:1 NaN NaN NaN NaN NaN NaN
546 KeypointNetwork_1/mul_4 KeypointNetwork_1/mul_4 KeypointNetwork_1/mul_4:output:0 0.311766 0.021510 459751.102532 0.950387 inf (0.000;0.000),(0.000;0.000)
547 KeypointNetwork_1/mul_5 KeypointNetwork_1/mul_5 KeypointNetwork_1/mul_5:input:0 NaN NaN NaN NaN NaN NaN
547 KeypointNetwork_1/mul_5 KeypointNetwork_1/mul_5 KeypointNetwork_1/mul_5:input:1 0.999561 7.535732 29402.298992 0.029617 inf (-30.003;0.153),(-30.003;0.874)
547 KeypointNetwork_1/mul_5 KeypointNetwork_1/mul_5 KeypointNetwork_1/mul_5:output:0 0.596993 0.629353 1754932.880204 0.802324 inf (-0.002;0.000),(-0.002;0.002)
548 KeypointNetwork/Sum_1 KeypointNetwork/Sum_1 KeypointNetwork/Sum_1:input:0 0.747669 0.005063 1649961.660783 0.668650 inf (0.000;0.000),(0.000;0.000)
548 KeypointNetwork/Sum_1 KeypointNetwork/Sum_1 KeypointNetwork/Sum_1:output:0 -0.028992 0.218201 92.815802 1.100394 inf (-0.002;0.030),(0.011;0.069)
549 KeypointNetwork/Sum_2 KeypointNetwork/Sum_2 KeypointNetwork/Sum_2:input:0 0.720472 0.003400 1649961.660949 0.695421 inf (0.000;0.000),(0.000;0.000)
549 KeypointNetwork/Sum_2 KeypointNetwork/Sum_2 KeypointNetwork/Sum_2:output:0 -0.224688 0.191762 92.490002 1.071375 inf (0.002;0.015),(-0.002;0.070)
550 ge_default_20201228113719_41_Send_1 * NaN NaN NaN NaN NaN NaN NaN
551 KeypointNetwork/Sum_3 KeypointNetwork/Sum_3 KeypointNetwork/Sum_3:input:0 0.262790 0.015806 412437.999766 0.966211 inf (0.000;0.000),(0.000;0.000)
551 KeypointNetwork/Sum_3 KeypointNetwork/Sum_3 KeypointNetwork/Sum_3:output:0 0.903185 0.475354 38.349096 0.625253 inf (0.120;0.023),(0.255;0.097)
552 KeypointNetwork/Sum_4 KeypointNetwork/Sum_4 KeypointNetwork/Sum_4:input:0 0.624797 0.465910 1654074.798096 0.780834 inf (-0.002;0.000),(-0.002;0.002)
552 KeypointNetwork/Sum_4 KeypointNetwork/Sum_4 KeypointNetwork/Sum_4:output:0 0.999885 1.145554 1.007879 0.015177 inf (-30.004;0.063),(-29.989;0.442)
553 KeypointNetwork_1/Sum_1 KeypointNetwork_1/Sum_1 KeypointNetwork_1/Sum_1:input:0 0.746486 0.002558 1750158.906529 0.671136 inf (0.000;0.000),(0.000;0.000)
553 KeypointNetwork_1/Sum_1 KeypointNetwork_1/Sum_1 KeypointNetwork_1/Sum_1:output:0 0.002742 0.270473 459.581600 1.133491 inf (-0.002;0.038),(0.004;0.070)
554 KeypointNetwork_1/Sum_2 KeypointNetwork_1/Sum_2 KeypointNetwork_1/Sum_2:input:0 0.728396 0.004584 1750158.906341 0.688241 inf (0.000;0.000),(0.000;0.000)
554 KeypointNetwork_1/Sum_2 KeypointNetwork_1/Sum_2 KeypointNetwork_1/Sum_2:output:0 -0.423156 0.212414 140.021684 1.159537 inf (0.003;0.017),(-0.004;0.058)
555 ge_default_20201228113719_41_Send_2 * NaN NaN NaN NaN NaN NaN NaN
556 KeypointNetwork_1/Sum_3 KeypointNetwork_1/Sum_3 KeypointNetwork_1/Sum_3:input:0 0.311766 0.021510 459751.102532 0.950387 inf (0.000;0.000),(0.000;0.000)
556 KeypointNetwork_1/Sum_3 KeypointNetwork_1/Sum_3 KeypointNetwork_1/Sum_3:output:0 0.937202 0.394552 40.327672 0.611933 inf (0.119;0.016),(0.262;0.088)
557 KeypointNetwork_1/Sum_4 KeypointNetwork_1/Sum_4 KeypointNetwork_1/Sum_4:input:0 0.596993 0.629353 1754932.880204 0.802324 inf (-0.002;0.000),(-0.002;0.002)
557 KeypointNetwork_1/Sum_4 KeypointNetwork_1/Sum_4 KeypointNetwork_1/Sum_4:output:0 0.999891 1.251867 0.967101 0.014776 inf (-30.006;0.078),(-29.995;0.430)
558 ge_default_20201228113719_41_Recv_1 * NaN NaN NaN NaN NaN NaN NaN
559 KeypointNetwork/stack KeypointNetwork/stack KeypointNetwork/stack:input:0 -0.028992 0.218201 92.815802 1.100394 inf (-0.002;0.030),(0.011;0.069)
559 KeypointNetwork/stack KeypointNetwork/stack KeypointNetwork/stack:input:1 -0.224688 0.191762 92.490002 1.071375 inf (0.002;0.015),(-0.002;0.070)
559 KeypointNetwork/stack KeypointNetwork/stack KeypointNetwork/stack:output:0 -0.091426 0.218201 185.305804 1.085840 inf (0.000;0.024),(0.004;0.070)
560 ge_default_20201228113719_41_Send_3 * NaN NaN NaN NaN NaN NaN NaN
561 KeypointNetwork/add_2KeypointNetwork/Neg/unary_ops_composition_0_LogKeypointNetwork/Neg/unary_ops_composition_1_Neg KeypointNetwork/add_2,KeypointNetwork/Neg/unary_ops_composition_0_Log,KeypointNetwork/Neg/unary_ops_composition_1_Neg KeypointNetwork/add_2KeypointNetwork/Neg/unary_ops_composition_0_LogKeypointNetwork/Neg/unary_ops_composition_1_Neg:input:0 0.903185 0.475354 38.349096 0.625253 inf (0.120;0.023),(0.255;0.097)
561 KeypointNetwork/add_2KeypointNetwork/Neg/unary_ops_composition_0_LogKeypointNetwork/Neg/unary_ops_composition_1_Neg KeypointNetwork/add_2,KeypointNetwork/Neg/unary_ops_composition_0_Log,KeypointNetwork/Neg/unary_ops_composition_1_Neg KeypointNetwork/add_2KeypointNetwork/Neg/unary_ops_composition_0_LogKeypointNetwork/Neg/unary_ops_composition_1_Neg:input:1 NaN NaN NaN NaN NaN NaN
561 KeypointNetwork/add_2KeypointNetwork/Neg/unary_ops_composition_0_LogKeypointNetwork/Neg/unary_ops_composition_1_Neg KeypointNetwork/add_2,KeypointNetwork/Neg/unary_ops_composition_0_Log,KeypointNetwork/Neg/unary_ops_composition_1_Neg KeypointNetwork/add_2KeypointNetwork/Neg/unary_ops_composition_0_LogKeypointNetwork/Neg/unary_ops_composition_1_Neg:output:0 NaN NaN NaN NaN NaN NaN
562 ge_default_20201228113719_41_Recv_2 * NaN NaN NaN NaN NaN NaN NaN
563 KeypointNetwork_1/stack KeypointNetwork_1/stack KeypointNetwork_1/stack:input:0 0.002742 0.270473 459.581600 1.133491 inf (-0.002;0.038),(0.004;0.070)
563 KeypointNetwork_1/stack KeypointNetwork_1/stack KeypointNetwork_1/stack:input:1 -0.423156 0.212414 140.021684 1.159537 inf (0.003;0.017),(-0.004;0.058)
