Index LeftOp RightOp TensorIndex CosineSimilarity MaxAbsoluteError AccumulatedRelativeError RelativeEuclideanDistance KullbackLeiblerDivergence StandardDeviation
1465 gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:1 -0.037107 8.640064 9274663.287248 1.478939 inf (-0.024;0.681),(0.067;0.643)
1465 gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:2 NaN NaN NaN NaN NaN NaN
1465 gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:3 NaN NaN NaN NaN NaN NaN
1465 gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:4 NaN NaN NaN NaN NaN NaN
1465 gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:5 NaN NaN NaN NaN NaN NaN
1465 gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:6 NaN NaN NaN NaN NaN NaN
1465 gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:output:0 NaN NaN NaN NaN NaN NaN
1466 gradients/KeypointNetwork/OrientationNetwork/dconv4/LeakyRelu_grad/LeakyReluGrad gradients/KeypointNetwork/OrientationNetwork/dconv4/LeakyRelu_grad/LeakyReluGrad NaN NaN NaN NaN NaN NaN NaN
1467 global_norm/L2Loss_10 global_norm/L2Loss_10 global_norm/L2Loss_10:input:0 NaN NaN NaN NaN NaN NaN
1467 global_norm/L2Loss_10 global_norm/L2Loss_10 global_norm/L2Loss_10:output:0 1.000000 0.015721 0.441796 0.441796 0.000000 (0.051;0.000),(0.036;0.000)
1468 gradients/KeypointNetwork_1/OrientationNetwork/dconv4/LeakyRelu_grad/LeakyReluGrad gradients/KeypointNetwork_1/OrientationNetwork/dconv4/LeakyRelu_grad/LeakyReluGrad NaN NaN NaN NaN NaN NaN NaN
1469 gradients/AddN_42 gradients/AddN_42 gradients/AddN_42:input:0 NaN NaN NaN NaN NaN NaN
1469 gradients/AddN_42 gradients/AddN_42 gradients/AddN_42:input:1 NaN NaN NaN NaN NaN NaN
1469 gradients/AddN_42 gradients/AddN_42 gradients/AddN_42:output:0 0.045061 0.046442 104.843488 1.150323 inf (0.000;0.009),(0.003;0.014)
1470 gradients/KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 NaN NaN NaN NaN NaN NaN NaN
1471 gradients/KeypointNetwork_1/OrientationNetwork/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/OrientationNetwork/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/OrientationNetwork/dconv4/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 NaN NaN NaN NaN NaN NaN NaN
1472 gradients/KeypointNetwork/dconv4/BatchToSpaceND_grad/SpaceToBatchND gradients/KeypointNetwork/dconv4/BatchToSpaceND_grad/SpaceToBatchND NaN NaN NaN NaN NaN NaN NaN
1473 global_norm/L2Loss_35 global_norm/L2Loss_35 global_norm/L2Loss_35:input:0 0.045061 0.046442 104.843488 1.150323 inf (0.000;0.009),(0.003;0.014)
1473 global_norm/L2Loss_35 global_norm/L2Loss_35 global_norm/L2Loss_35:output:0 1.000000 0.000693 0.212955 0.212955 0.000000 (0.003;0.000),(0.003;0.000)
1474 trans_TransData_2199 * trans_TransData_2199:input:0 0.045061 0.046442 104.843488 1.150323 inf (0.000;0.009),(0.003;0.014)
1474 trans_TransData_2199 * trans_TransData_2199:output:0 NaN NaN NaN NaN NaN NaN
1475 gradients/KeypointNetwork_1/dconv4/BatchToSpaceND_grad/SpaceToBatchND gradients/KeypointNetwork_1/dconv4/BatchToSpaceND_grad/SpaceToBatchND NaN NaN NaN NaN NaN NaN NaN
1476 gradients/AddN_70 gradients/AddN_70 NaN NaN NaN NaN NaN NaN NaN
1477 trans_Cast_1475 * NaN NaN NaN NaN NaN NaN NaN
1478 trans_Cast_1480 * NaN NaN NaN NaN NaN NaN NaN
1479 gradients/KeypointNetwork/OrientationNetwork/dconv4/BatchToSpaceND_grad/SpaceToBatchND gradients/KeypointNetwork/OrientationNetwork/dconv4/BatchToSpaceND_grad/SpaceToBatchND NaN NaN NaN NaN NaN NaN NaN
1480 global_norm/L2Loss_9 global_norm/L2Loss_9 global_norm/L2Loss_9:input:0 NaN NaN NaN NaN NaN NaN
1480 global_norm/L2Loss_9 global_norm/L2Loss_9 global_norm/L2Loss_9:output:0 1.000000 0.000029 0.552133 0.552133 0.000000 (0.000;0.000),(0.000;0.000)
1481 trans_TransData_2171 * NaN NaN NaN NaN NaN NaN NaN
1482 gradients/KeypointNetwork_1/OrientationNetwork/dconv4/BatchToSpaceND_grad/SpaceToBatchND gradients/KeypointNetwork_1/OrientationNetwork/dconv4/BatchToSpaceND_grad/SpaceToBatchND NaN NaN NaN NaN NaN NaN NaN
1483 gradients/KeypointNetwork/dconv4/Conv2D_grad/Conv2DBackpropFilter ConstantFolding/gradients/KeypointNetwork/dconv4/Conv2D_grad/ShapeN-matshapes-1,gradients/KeypointNetwork/dconv4/Conv2D_grad/Conv2DBackpropFilter NaN NaN NaN NaN NaN NaN NaN
1484 gradients/KeypointNetwork/dconv4/Conv2D_grad/Conv2DBackpropInput ConstantFolding/gradients/KeypointNetwork/dconv4/Conv2D_grad/ShapeN-matshapes-0,gradients/KeypointNetwork/dconv4/Conv2D_grad/Conv2DBackpropInput NaN NaN NaN NaN NaN NaN NaN
1485 gradients/KeypointNetwork_1/dconv4/Conv2D_grad/Conv2DBackpropFilter ConstantFolding/gradients/KeypointNetwork_1/dconv4/Conv2D_grad/ShapeN-matshapes-1,gradients/KeypointNetwork_1/dconv4/Conv2D_grad/Conv2DBackpropFilter NaN NaN NaN NaN NaN NaN NaN
1486 gradients/KeypointNetwork_1/dconv4/Conv2D_grad/Conv2DBackpropInput ConstantFolding/gradients/KeypointNetwork_1/dconv4/Conv2D_grad/ShapeN-matshapes-0,gradients/KeypointNetwork_1/dconv4/Conv2D_grad/Conv2DBackpropInput NaN NaN NaN NaN NaN NaN NaN
1487 trans_Cast_1993 * NaN NaN NaN NaN NaN NaN NaN
1488 trans_Cast_1998 * NaN NaN NaN NaN NaN NaN NaN
1489 trans_Cast_1484 * NaN NaN NaN NaN NaN NaN NaN
1490 trans_Cast_1485 * NaN NaN NaN NaN NaN NaN NaN
1491 gradients/KeypointNetwork/OrientationNetwork/dconv4/Conv2D_grad/Conv2DBackpropFilter ConstantFolding/gradients/KeypointNetwork/OrientationNetwork/dconv4/Conv2D_grad/ShapeN-matshapes-1,gradients/KeypointNetwork/OrientationNetwork/dconv4/Conv2D_grad/Conv2DBackpropFilter NaN NaN NaN NaN NaN NaN NaN
1492 gradients/KeypointNetwork/OrientationNetwork/dconv4/Conv2D_grad/Conv2DBackpropInput ConstantFolding/gradients/KeypointNetwork/OrientationNetwork/dconv4/Conv2D_grad/ShapeN-matshapes-0,gradients/KeypointNetwork/OrientationNetwork/dconv4/Conv2D_grad/Conv2DBackpropInput NaN NaN NaN NaN NaN NaN NaN
1493 gradients/KeypointNetwork_1/OrientationNetwork/dconv4/Conv2D_grad/Conv2DBackpropFilter ConstantFolding/gradients/KeypointNetwork_1/OrientationNetwork/dconv4/Conv2D_grad/ShapeN-matshapes-1,gradients/KeypointNetwork_1/OrientationNetwork/dconv4/Conv2D_grad/Conv2DBackpropFilter NaN NaN NaN NaN NaN NaN NaN
1494 gradients/KeypointNetwork_1/OrientationNetwork/dconv4/Conv2D_grad/Conv2DBackpropInput ConstantFolding/gradients/KeypointNetwork_1/OrientationNetwork/dconv4/Conv2D_grad/ShapeN-matshapes-0,gradients/KeypointNetwork_1/OrientationNetwork/dconv4/Conv2D_grad/Conv2DBackpropInput NaN NaN NaN NaN NaN NaN NaN
1495 gradients/KeypointNetwork/dconv4/SpaceToBatchND_grad/BatchToSpaceND gradients/KeypointNetwork/dconv4/SpaceToBatchND_grad/BatchToSpaceND NaN NaN NaN NaN NaN NaN NaN
1496 gradients/AddN_43 gradients/AddN_43 gradients/AddN_43:input:0 NaN NaN NaN NaN NaN NaN
1496 gradients/AddN_43 gradients/AddN_43 gradients/AddN_43:input:1 NaN NaN NaN NaN NaN NaN
1496 gradients/AddN_43 gradients/AddN_43 gradients/AddN_43:output:0 -0.047171 0.142486 180852.915048 1.270499 inf (0.000;0.015),(0.000;0.021)
1497 gradients/KeypointNetwork_1/dconv4/SpaceToBatchND_grad/BatchToSpaceND gradients/KeypointNetwork_1/dconv4/SpaceToBatchND_grad/BatchToSpaceND NaN NaN NaN NaN NaN NaN NaN
1498 trans_Cast_2002 * NaN NaN NaN NaN NaN NaN NaN
1499 trans_Cast_2003 * NaN NaN NaN NaN NaN NaN NaN
1500 gradients/KeypointNetwork/dconv3/LeakyRelu_grad/LeakyReluGrad gradients/KeypointNetwork/dconv3/LeakyRelu_grad/LeakyReluGrad NaN NaN NaN NaN NaN NaN NaN
1501 global_norm/L2Loss_34 global_norm/L2Loss_34 global_norm/L2Loss_34:input:0 -0.047171 0.142486 180852.915048 1.270499 inf (0.000;0.015),(0.000;0.021)
1501 global_norm/L2Loss_34 global_norm/L2Loss_34 global_norm/L2Loss_34:output:0 1.000000 0.274953 0.059372 0.059372 0.000000 (4.356;0.000),(4.631;0.000)
1502 gradients/KeypointNetwork_1/dconv3/LeakyRelu_grad/LeakyReluGrad gradients/KeypointNetwork_1/dconv3/LeakyRelu_grad/LeakyReluGrad NaN NaN NaN NaN NaN NaN NaN
1503 gradients/KeypointNetwork/OrientationNetwork/dconv4/SpaceToBatchND_grad/BatchToSpaceND gradients/KeypointNetwork/OrientationNetwork/dconv4/SpaceToBatchND_grad/BatchToSpaceND NaN NaN NaN NaN NaN NaN NaN
1504 gradients/AddN_71 gradients/AddN_71 NaN NaN NaN NaN NaN NaN NaN
1505 gradients/KeypointNetwork_1/OrientationNetwork/dconv4/SpaceToBatchND_grad/BatchToSpaceND gradients/KeypointNetwork_1/OrientationNetwork/dconv4/SpaceToBatchND_grad/BatchToSpaceND NaN NaN NaN NaN NaN NaN NaN
1506 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update:input:0 NaN NaN NaN NaN NaN NaN
1506 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update:input:1 -0.021387 12.804110 9507355.326034 1.436192 inf (-0.027;0.716),(-0.008;0.710)
1506 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update:input:2 NaN NaN NaN NaN NaN NaN
1506 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update:input:3 NaN NaN NaN NaN NaN NaN
1506 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update:output:0 NaN NaN NaN NaN NaN NaN
1506 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update:output:1 NaN NaN NaN NaN NaN NaN
1506 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:0 NaN NaN NaN NaN NaN NaN
1506 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:1 -0.021387 12.804110 9507355.326034 1.436192 inf (-0.027;0.716),(-0.008;0.710)
1506 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:2 NaN NaN NaN NaN NaN NaN
1506 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:3 NaN NaN NaN NaN NaN NaN
1506 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:4 NaN NaN NaN NaN NaN NaN
1506 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:5 NaN NaN NaN NaN NaN NaN
1506 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:6 NaN NaN NaN NaN NaN NaN
1506 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:output:0 NaN NaN NaN NaN NaN NaN
1507 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update:input:0 NaN NaN NaN NaN NaN NaN
1507 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update:input:1 -0.021671 10.707437 9883643.560338 1.443783 inf (-0.031;0.692),(-0.010;0.679)
1507 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update:input:2 NaN NaN NaN NaN NaN NaN
1507 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update:input:3 NaN NaN NaN NaN NaN NaN
1507 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update:output:0 NaN NaN NaN NaN NaN NaN
1507 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update:output:1 NaN NaN NaN NaN NaN NaN
1507 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:0 NaN NaN NaN NaN NaN NaN
1507 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:1 -0.021671 10.707437 9883643.560338 1.443783 inf (-0.031;0.692),(-0.010;0.679)
1507 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:2 NaN NaN NaN NaN NaN NaN
1507 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:3 NaN NaN NaN NaN NaN NaN
1507 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:4 NaN NaN NaN NaN NaN NaN
1507 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:5 NaN NaN NaN NaN NaN NaN
1507 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:input:6 NaN NaN NaN NaN NaN NaN
1507 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Update,gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3 gradients/KeypointNetwork_1/dconv3/BatchNorm/FusedBatchNormV3_grad/FusedBatchNormGradV3_Reduce:output:0 NaN NaN NaN NaN NaN NaN
1508 gradients/KeypointNetwork/OrientationNetwork/dconv3/LeakyRelu_grad/LeakyReluGrad gradients/KeypointNetwork/OrientationNetwork/dconv3/LeakyRelu_grad/LeakyReluGrad NaN NaN NaN NaN NaN NaN NaN
1509 global_norm/L2Loss_8 global_norm/L2Loss_8 global_norm/L2Loss_8:input:0 NaN NaN NaN NaN NaN NaN
1509 global_norm/L2Loss_8 global_norm/L2Loss_8 global_norm/L2Loss_8:output:0 1.000000 0.014132 0.400591 0.400591 0.000000 (0.049;0.000),(0.035;0.000)
